DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,AMBA,TIPO_TRANSPORTE,JURISDICCION,PROVINCIA,MUNICIPIO,CANTIDAD,DATO_PRELIMINAR,MES_NUMERO,MES_NOMBRE,DIA_SEMANA,TIPO_DIA,ESTACION
2025-01-12,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2493,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-12,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,294,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-12,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15802,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-12,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3070,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-12,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2203,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-13,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7048,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4698,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,18204,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,346,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,479,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8978,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,513,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,39958,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7715,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-13,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8362,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-14,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7649,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4678,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,19038,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,386,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,503,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8566,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,540,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,38972,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7928,NO,1,Enero,Martes,Día de semana,Verano
2025-01-14,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8330,NO,1,Enero,Martes,Día de semana,Verano
2025-01-15,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7350,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4524,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,18138,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,354,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,527,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8656,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,539,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,39631,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7734,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-15,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8213,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-16,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6933,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4168,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,17938,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,292,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,460,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8088,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,515,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,36438,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7193,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-16,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7637,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-17,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7394,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4577,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,19279,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,408,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,459,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8263,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,538,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,39765,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7853,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-17,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8109,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-18,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3920,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3122,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13296,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,301,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,325,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4539,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,436,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,25697,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4475,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-18,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3634,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-19,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,810,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1142,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6301,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,159,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,78,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1688,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,191,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,10330,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2051,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-19,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1328,NO,1,Enero,Domingo,Fin de semana,Verano
2025-01-20,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7878,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4781,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,19950,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,367,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,555,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9118,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,626,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,40951,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8020,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-20,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8549,NO,1,Enero,Lunes,Día de semana,Verano
2025-01-21,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7999,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4702,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,19931,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,522,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,568,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9114,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,461,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,42021,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8289,NO,1,Enero,Martes,Día de semana,Verano
2025-01-21,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9103,NO,1,Enero,Martes,Día de semana,Verano
2025-01-22,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7699,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4612,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,19418,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,453,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,523,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8754,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,583,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,40689,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7927,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-22,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8257,NO,1,Enero,Miércoles,Día de semana,Verano
2025-01-23,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7162,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4397,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,18761,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,369,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,513,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8028,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,571,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,38000,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7441,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-23,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7664,NO,1,Enero,Jueves,Día de semana,Verano
2025-01-24,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7064,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4428,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,18644,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,350,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,462,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8278,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,505,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,39550,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7412,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-24,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7922,NO,1,Enero,Viernes,Día de semana,Verano
2025-01-25,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4025,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-25,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3257,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-25,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14140,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-25,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,311,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-25,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,344,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-25,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4893,NO,1,Enero,Sábado,Fin de semana,Verano
2025-01-25,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,421,NO,1,Enero,Sábado,Fin de semana,Verano
